time,d,theta1,theta2
5.017688442211056,1.713320868045287,-1.787811686774579,1.5040801783846713
5.049246231155779,1.6880533984504418,-1.7562538978298563,1.5040801783846718
5.080804020100503,1.6640281794390948,-1.7246961088851323,1.5040801783846718
5.112361809045227,1.6413408855343459,-1.6931383199404078,1.5040801783846713
5.14391959798995,1.6200818633017648,-1.6615805309956846,1.5040801783846713
5.175477386934674,1.600335771566425,-1.6300227420509605,1.5040801783846713
5.207035175879398,1.5821812442799659,-1.5984649531062378,1.5040801783846718
5.238592964824122,1.5656905773802254,-1.5669071641615133,1.5040801783846713
5.270150753768845,1.5509294408904613,-1.5353493752167906,1.5040801783846718
5.301708542713569,1.5379566174046368,-1.503791586272066,1.5040801783846713
5.333266331658292,1.5268237680002095,-1.4722337973273432,1.5040801783846713
5.364824120603016,1.5175752265105968,-1.4406760083826193,1.5040801783846718
5.396381909547739,1.5102478229765983,-1.409118219437896,1.5040801783846713
5.427939698492463,1.5048707369798162,-1.3775604304931717,1.5040801783846713
5.459497487437186,1.5014653814421541,-1.3460026415484487,1.5040801783846713
5.4910552763819105,1.5000453173541235,-1.3144448526037245,1.5040801783846711
5.522613065326634,1.5006161997715357,-1.2828870636590013,1.5040801783846713
5.554170854271358,1.5031757552956342,-1.2513292747142772,1.5040801783846713
5.585728643216081,1.5077137911263447,-1.219771485769554,1.5040801783846713
5.617286432160805,1.5142122356525949,-1.18821369682483,1.5040801783846713
5.648844221105528,1.5226452104180577,-1.1566559078801073,1.5040801783846718
5.680402010050252,1.5329791331757365,-1.1250981189353828,1.5040801783846713
5.711959798994975,1.545172851621,-1.0935403299906596,1.5040801783846713
5.743517587939699,1.559177807270511,-1.0619825410459356,1.5040801783846711
5.7750753768844225,1.5749382288344351,-1.0304247521012124,1.5040801783846713
5.806633165829147,1.592391354311884,-0.9988669631564885,1.5040801783846713
5.83819095477387,1.611467680925136,-0.9673091742117655,1.5040801783846718
5.869748743718594,1.6320912418973508,-0.9357513852670413,1.5040801783846711
5.901306532663317,1.6541799089715616,-0.9041935963223184,1.5040801783846718
5.932864321608041,1.677645719466255,-0.872635807377594,1.5040801783846713
5.964422110552764,1.7023952265651017,-0.8410780184328708,1.5040801783846713
5.995979899497488,1.7283298714459128,-0.8095202294881468,1.5040801783846713
6.027537688442211,1.7553463757668937,-0.7779624405434237,1.5040801783846711
6.059095477386935,1.7833371529472333,-0.7464046515986996,1.5040801783846711
6.0906532663316595,1.8121907366041845,-0.7148468626539756,1.5040801783846713
6.122211055276383,1.8417922244405072,-0.6832890737092524,1.5040801783846711
6.153768844221107,1.8720237358145986,-0.6517312847645286,1.5040801783846718
6.18532663316583,1.9027648811711353,-0.6201734958198052,1.5040801783846713
6.216884422110554,1.9338932414628631,-0.5886157068750811,1.5040801783846711
6.248442211055277,1.9652848556543216,-0.557057917930358,1.5040801783846713
6.28,1.9968147143661739,-0.5255001289856348,1.5040801783846713
